2020-10-26 13:27:26,945 INFO    MainThread:12940 [wandb_init.py:_log_setup():293] Logging user logs to wandb\run-20201026_132726-346lnyxi\logs\debug.log
2020-10-26 13:27:28,661 INFO    MainThread:12940 [wandb_config.py:__setitem__():64] config set random_state = 2 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x00000208E5F28D60>>
2020-10-26 13:27:28,661 INFO    MainThread:12940 [wandb_run.py:_config_callback():591] config_cb random_state 2 {'_wandb': {'cli_version': '0.10.8', 'python_version': '3.8.5', 'is_jupyter_run': False, 'is_kaggle_kernel': False, 'framework': 'lightgbm'}, 'objective': 'binary:logistic', 'base_score': None, 'booster': 'gbtree', 'colsample_bylevel': 0.0, 'colsample_bynode': 0.6514203093850157, 'colsample_bytree': 1.0, 'gamma': 20.847209240694916, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 1.0, 'max_delta_step': 13.368812130133824, 'max_depth': 14, 'min_child_weight': 9.670432119268659, 'missing': nan, 'monotone_constraints': None, 'n_estimators': 100, 'n_jobs': None, 'num_parallel_tree': None, 'random_state': 2}
2020-10-26 13:27:28,661 INFO    MainThread:12940 [wandb_config.py:__setitem__():64] config set reg_alpha = 2.718251807131275 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x00000208E5F28D60>>
2020-10-26 13:27:28,661 INFO    MainThread:12940 [wandb_run.py:_config_callback():591] config_cb reg_alpha 2.718251807131275 {'_wandb': {'cli_version': '0.10.8', 'python_version': '3.8.5', 'is_jupyter_run': False, 'is_kaggle_kernel': False, 'framework': 'lightgbm'}, 'objective': 'binary:logistic', 'base_score': None, 'booster': 'gbtree', 'colsample_bylevel': 0.0, 'colsample_bynode': 0.6514203093850157, 'colsample_bytree': 1.0, 'gamma': 20.847209240694916, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 1.0, 'max_delta_step': 13.368812130133824, 'max_depth': 14, 'min_child_weight': 9.670432119268659, 'missing': nan, 'monotone_constraints': None, 'n_estimators': 100, 'n_jobs': None, 'num_parallel_tree': None, 'random_state': 2, 'reg_alpha': 2.718251807131275}
2020-10-26 13:27:28,662 INFO    MainThread:12940 [wandb_config.py:__setitem__():64] config set reg_lambda = 4.806529302123491 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x00000208E5F28D60>>
2020-10-26 13:27:28,662 INFO    MainThread:12940 [wandb_run.py:_config_callback():591] config_cb reg_lambda 4.806529302123491 {'_wandb': {'cli_version': '0.10.8', 'python_version': '3.8.5', 'is_jupyter_run': False, 'is_kaggle_kernel': False, 'framework': 'lightgbm'}, 'objective': 'binary:logistic', 'base_score': None, 'booster': 'gbtree', 'colsample_bylevel': 0.0, 'colsample_bynode': 0.6514203093850157, 'colsample_bytree': 1.0, 'gamma': 20.847209240694916, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 1.0, 'max_delta_step': 13.368812130133824, 'max_depth': 14, 'min_child_weight': 9.670432119268659, 'missing': nan, 'monotone_constraints': None, 'n_estimators': 100, 'n_jobs': None, 'num_parallel_tree': None, 'random_state': 2, 'reg_alpha': 2.718251807131275, 'reg_lambda': 4.806529302123491}
2020-10-26 13:27:28,662 INFO    MainThread:12940 [wandb_config.py:__setitem__():64] config set scale_pos_weight = 9.315505501929332 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x00000208E5F28D60>>
2020-10-26 13:27:28,662 INFO    MainThread:12940 [wandb_run.py:_config_callback():591] config_cb scale_pos_weight 9.315505501929332 {'_wandb': {'cli_version': '0.10.8', 'python_version': '3.8.5', 'is_jupyter_run': False, 'is_kaggle_kernel': False, 'framework': 'lightgbm'}, 'objective': 'binary:logistic', 'base_score': None, 'booster': 'gbtree', 'colsample_bylevel': 0.0, 'colsample_bynode': 0.6514203093850157, 'colsample_bytree': 1.0, 'gamma': 20.847209240694916, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 1.0, 'max_delta_step': 13.368812130133824, 'max_depth': 14, 'min_child_weight': 9.670432119268659, 'missing': nan, 'monotone_constraints': None, 'n_estimators': 100, 'n_jobs': None, 'num_parallel_tree': None, 'random_state': 2, 'reg_alpha': 2.718251807131275, 'reg_lambda': 4.806529302123491, 'scale_pos_weight': 9.315505501929332}
2020-10-26 13:27:28,662 INFO    MainThread:12940 [wandb_config.py:__setitem__():64] config set subsample = 1.0 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x00000208E5F28D60>>
2020-10-26 13:27:28,662 INFO    MainThread:12940 [wandb_run.py:_config_callback():591] config_cb subsample 1.0 {'_wandb': {'cli_version': '0.10.8', 'python_version': '3.8.5', 'is_jupyter_run': False, 'is_kaggle_kernel': False, 'framework': 'lightgbm'}, 'objective': 'binary:logistic', 'base_score': None, 'booster': 'gbtree', 'colsample_bylevel': 0.0, 'colsample_bynode': 0.6514203093850157, 'colsample_bytree': 1.0, 'gamma': 20.847209240694916, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 1.0, 'max_delta_step': 13.368812130133824, 'max_depth': 14, 'min_child_weight': 9.670432119268659, 'missing': nan, 'monotone_constraints': None, 'n_estimators': 100, 'n_jobs': None, 'num_parallel_tree': None, 'random_state': 2, 'reg_alpha': 2.718251807131275, 'reg_lambda': 4.806529302123491, 'scale_pos_weight': 9.315505501929332, 'subsample': 1.0}
2020-10-26 13:27:28,663 INFO    MainThread:12940 [wandb_config.py:__setitem__():64] config set tree_method = None - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x00000208E5F28D60>>
2020-10-26 13:27:28,663 INFO    MainThread:12940 [wandb_run.py:_config_callback():591] config_cb tree_method None {'_wandb': {'cli_version': '0.10.8', 'python_version': '3.8.5', 'is_jupyter_run': False, 'is_kaggle_kernel': False, 'framework': 'lightgbm'}, 'objective': 'binary:logistic', 'base_score': None, 'booster': 'gbtree', 'colsample_bylevel': 0.0, 'colsample_bynode': 0.6514203093850157, 'colsample_bytree': 1.0, 'gamma': 20.847209240694916, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 1.0, 'max_delta_step': 13.368812130133824, 'max_depth': 14, 'min_child_weight': 9.670432119268659, 'missing': nan, 'monotone_constraints': None, 'n_estimators': 100, 'n_jobs': None, 'num_parallel_tree': None, 'random_state': 2, 'reg_alpha': 2.718251807131275, 'reg_lambda': 4.806529302123491, 'scale_pos_weight': 9.315505501929332, 'subsample': 1.0, 'tree_method': None}
2020-10-26 13:27:28,663 INFO    MainThread:12940 [wandb_config.py:__setitem__():64] config set validate_parameters = None - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x00000208E5F28D60>>
2020-10-26 13:27:28,663 INFO    MainThread:12940 [wandb_run.py:_config_callback():591] config_cb validate_parameters None {'_wandb': {'cli_version': '0.10.8', 'python_version': '3.8.5', 'is_jupyter_run': False, 'is_kaggle_kernel': False, 'framework': 'lightgbm'}, 'objective': 'binary:logistic', 'base_score': None, 'booster': 'gbtree', 'colsample_bylevel': 0.0, 'colsample_bynode': 0.6514203093850157, 'colsample_bytree': 1.0, 'gamma': 20.847209240694916, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 1.0, 'max_delta_step': 13.368812130133824, 'max_depth': 14, 'min_child_weight': 9.670432119268659, 'missing': nan, 'monotone_constraints': None, 'n_estimators': 100, 'n_jobs': None, 'num_parallel_tree': None, 'random_state': 2, 'reg_alpha': 2.718251807131275, 'reg_lambda': 4.806529302123491, 'scale_pos_weight': 9.315505501929332, 'subsample': 1.0, 'tree_method': None, 'validate_parameters': None}
2020-10-26 13:27:28,664 INFO    MainThread:12940 [wandb_config.py:__setitem__():64] config set verbosity = None - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x00000208E5F28D60>>
2020-10-26 13:27:28,664 INFO    MainThread:12940 [wandb_run.py:_config_callback():591] config_cb verbosity None {'_wandb': {'cli_version': '0.10.8', 'python_version': '3.8.5', 'is_jupyter_run': False, 'is_kaggle_kernel': False, 'framework': 'lightgbm'}, 'objective': 'binary:logistic', 'base_score': None, 'booster': 'gbtree', 'colsample_bylevel': 0.0, 'colsample_bynode': 0.6514203093850157, 'colsample_bytree': 1.0, 'gamma': 20.847209240694916, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 1.0, 'max_delta_step': 13.368812130133824, 'max_depth': 14, 'min_child_weight': 9.670432119268659, 'missing': nan, 'monotone_constraints': None, 'n_estimators': 100, 'n_jobs': None, 'num_parallel_tree': None, 'random_state': 2, 'reg_alpha': 2.718251807131275, 'reg_lambda': 4.806529302123491, 'scale_pos_weight': 9.315505501929332, 'subsample': 1.0, 'tree_method': None, 'validate_parameters': None, 'verbosity': None}
2020-10-26 13:27:28,664 INFO    MainThread:12940 [wandb_run.py:finish():988] finishing run srosy/runs-from-for-loop/346lnyxi
