2020-10-26 18:03:14,009 INFO    MainThread:23720 [wandb_init.py:_log_setup():293] Logging user logs to wandb\run-20201026_180314-245p5p9p\logs\debug.log
2020-10-26 18:03:15,714 INFO    MainThread:23720 [wandb_run.py:_config_callback():591] config_cb verbose False {'_wandb': {'cli_version': '0.10.8', 'python_version': '3.8.5', 'is_jupyter_run': False, 'is_kaggle_kernel': False, 'framework': 'lightgbm'}, 'learning_rate': 0.8639583119942852, 'depth': 8, 'l2_leaf_reg': 20.69127032966024, 'random_seed': 32, 'verbose': False}
2020-10-26 18:03:15,715 INFO    MainThread:23720 [wandb_config.py:__setitem__():64] config set random_strength = 17.894862613763646 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x0000024C55CB9FD0>>
2020-10-26 18:03:15,715 INFO    MainThread:23720 [wandb_run.py:_config_callback():591] config_cb random_strength 17.894862613763646 {'_wandb': {'cli_version': '0.10.8', 'python_version': '3.8.5', 'is_jupyter_run': False, 'is_kaggle_kernel': False, 'framework': 'lightgbm'}, 'learning_rate': 0.8639583119942852, 'depth': 8, 'l2_leaf_reg': 20.69127032966024, 'random_seed': 32, 'verbose': False, 'random_strength': 17.894862613763646}
2020-10-26 18:03:15,715 INFO    MainThread:23720 [wandb_config.py:__setitem__():64] config set bagging_temperature = 5.635333943944374 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x0000024C55CB9FD0>>
2020-10-26 18:03:15,715 INFO    MainThread:23720 [wandb_run.py:_config_callback():591] config_cb bagging_temperature 5.635333943944374 {'_wandb': {'cli_version': '0.10.8', 'python_version': '3.8.5', 'is_jupyter_run': False, 'is_kaggle_kernel': False, 'framework': 'lightgbm'}, 'learning_rate': 0.8639583119942852, 'depth': 8, 'l2_leaf_reg': 20.69127032966024, 'random_seed': 32, 'verbose': False, 'random_strength': 17.894862613763646, 'bagging_temperature': 5.635333943944374}
2020-10-26 18:03:15,716 INFO    MainThread:23720 [wandb_config.py:__setitem__():64] config set task_type = GPU - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x0000024C55CB9FD0>>
2020-10-26 18:03:15,716 INFO    MainThread:23720 [wandb_run.py:_config_callback():591] config_cb task_type GPU {'_wandb': {'cli_version': '0.10.8', 'python_version': '3.8.5', 'is_jupyter_run': False, 'is_kaggle_kernel': False, 'framework': 'lightgbm'}, 'learning_rate': 0.8639583119942852, 'depth': 8, 'l2_leaf_reg': 20.69127032966024, 'random_seed': 32, 'verbose': False, 'random_strength': 17.894862613763646, 'bagging_temperature': 5.635333943944374, 'task_type': 'GPU'}
2020-10-26 18:03:15,716 INFO    MainThread:23720 [wandb_config.py:__setitem__():64] config set n_estimators = 71 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x0000024C55CB9FD0>>
2020-10-26 18:03:15,716 INFO    MainThread:23720 [wandb_run.py:_config_callback():591] config_cb n_estimators 71 {'_wandb': {'cli_version': '0.10.8', 'python_version': '3.8.5', 'is_jupyter_run': False, 'is_kaggle_kernel': False, 'framework': 'lightgbm'}, 'learning_rate': 0.8639583119942852, 'depth': 8, 'l2_leaf_reg': 20.69127032966024, 'random_seed': 32, 'verbose': False, 'random_strength': 17.894862613763646, 'bagging_temperature': 5.635333943944374, 'task_type': 'GPU', 'n_estimators': 71}
2020-10-26 18:03:15,716 INFO    MainThread:23720 [wandb_config.py:__setitem__():64] config set grow_policy = Lossguide - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x0000024C55CB9FD0>>
2020-10-26 18:03:15,717 INFO    MainThread:23720 [wandb_run.py:_config_callback():591] config_cb grow_policy Lossguide {'_wandb': {'cli_version': '0.10.8', 'python_version': '3.8.5', 'is_jupyter_run': False, 'is_kaggle_kernel': False, 'framework': 'lightgbm'}, 'learning_rate': 0.8639583119942852, 'depth': 8, 'l2_leaf_reg': 20.69127032966024, 'random_seed': 32, 'verbose': False, 'random_strength': 17.894862613763646, 'bagging_temperature': 5.635333943944374, 'task_type': 'GPU', 'n_estimators': 71, 'grow_policy': 'Lossguide'}
2020-10-26 18:03:15,717 INFO    MainThread:23720 [wandb_config.py:__setitem__():64] config set min_data_in_leaf = 7 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x0000024C55CB9FD0>>
2020-10-26 18:03:15,717 INFO    MainThread:23720 [wandb_run.py:_config_callback():591] config_cb min_data_in_leaf 7 {'_wandb': {'cli_version': '0.10.8', 'python_version': '3.8.5', 'is_jupyter_run': False, 'is_kaggle_kernel': False, 'framework': 'lightgbm'}, 'learning_rate': 0.8639583119942852, 'depth': 8, 'l2_leaf_reg': 20.69127032966024, 'random_seed': 32, 'verbose': False, 'random_strength': 17.894862613763646, 'bagging_temperature': 5.635333943944374, 'task_type': 'GPU', 'n_estimators': 71, 'grow_policy': 'Lossguide', 'min_data_in_leaf': 7}
2020-10-26 18:03:15,717 INFO    MainThread:23720 [wandb_run.py:finish():988] finishing run srosy/runs-from-for-loop/245p5p9p
