2020-10-26 12:44:04,402 INFO    MainThread:12940 [wandb_init.py:_log_setup():293] Logging user logs to wandb\run-20201026_124404-256yo8fi\logs\debug.log
2020-10-26 12:44:06,081 INFO    MainThread:12940 [wandb_run.py:_config_callback():591] config_cb n_jobs None {'_wandb': {'cli_version': '0.10.8', 'python_version': '3.8.5', 'is_jupyter_run': False, 'is_kaggle_kernel': False, 'framework': 'lightgbm'}, 'objective': 'binary:logistic', 'base_score': None, 'booster': 'dart', 'colsample_bylevel': 0.8081737317661105, 'colsample_bynode': 0.7186825609880308, 'colsample_bytree': 0.9226989740761113, 'gamma': 3.215418144666804, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 0.6326552279257602, 'max_delta_step': 37.83061385571028, 'max_depth': 2, 'min_child_weight': 24.50782940358739, 'missing': nan, 'monotone_constraints': None, 'n_estimators': 100, 'n_jobs': None}
2020-10-26 12:44:06,082 INFO    MainThread:12940 [wandb_config.py:__setitem__():64] config set num_parallel_tree = None - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x00000208E35C84C0>>
2020-10-26 12:44:06,082 INFO    MainThread:12940 [wandb_run.py:_config_callback():591] config_cb num_parallel_tree None {'_wandb': {'cli_version': '0.10.8', 'python_version': '3.8.5', 'is_jupyter_run': False, 'is_kaggle_kernel': False, 'framework': 'lightgbm'}, 'objective': 'binary:logistic', 'base_score': None, 'booster': 'dart', 'colsample_bylevel': 0.8081737317661105, 'colsample_bynode': 0.7186825609880308, 'colsample_bytree': 0.9226989740761113, 'gamma': 3.215418144666804, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 0.6326552279257602, 'max_delta_step': 37.83061385571028, 'max_depth': 2, 'min_child_weight': 24.50782940358739, 'missing': nan, 'monotone_constraints': None, 'n_estimators': 100, 'n_jobs': None, 'num_parallel_tree': None}
2020-10-26 12:44:06,082 INFO    MainThread:12940 [wandb_config.py:__setitem__():64] config set random_state = 2 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x00000208E35C84C0>>
2020-10-26 12:44:06,082 INFO    MainThread:12940 [wandb_run.py:_config_callback():591] config_cb random_state 2 {'_wandb': {'cli_version': '0.10.8', 'python_version': '3.8.5', 'is_jupyter_run': False, 'is_kaggle_kernel': False, 'framework': 'lightgbm'}, 'objective': 'binary:logistic', 'base_score': None, 'booster': 'dart', 'colsample_bylevel': 0.8081737317661105, 'colsample_bynode': 0.7186825609880308, 'colsample_bytree': 0.9226989740761113, 'gamma': 3.215418144666804, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 0.6326552279257602, 'max_delta_step': 37.83061385571028, 'max_depth': 2, 'min_child_weight': 24.50782940358739, 'missing': nan, 'monotone_constraints': None, 'n_estimators': 100, 'n_jobs': None, 'num_parallel_tree': None, 'random_state': 2}
2020-10-26 12:44:06,083 INFO    MainThread:12940 [wandb_config.py:__setitem__():64] config set reg_alpha = 7.670325408823242 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x00000208E35C84C0>>
2020-10-26 12:44:06,083 INFO    MainThread:12940 [wandb_run.py:_config_callback():591] config_cb reg_alpha 7.670325408823242 {'_wandb': {'cli_version': '0.10.8', 'python_version': '3.8.5', 'is_jupyter_run': False, 'is_kaggle_kernel': False, 'framework': 'lightgbm'}, 'objective': 'binary:logistic', 'base_score': None, 'booster': 'dart', 'colsample_bylevel': 0.8081737317661105, 'colsample_bynode': 0.7186825609880308, 'colsample_bytree': 0.9226989740761113, 'gamma': 3.215418144666804, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 0.6326552279257602, 'max_delta_step': 37.83061385571028, 'max_depth': 2, 'min_child_weight': 24.50782940358739, 'missing': nan, 'monotone_constraints': None, 'n_estimators': 100, 'n_jobs': None, 'num_parallel_tree': None, 'random_state': 2, 'reg_alpha': 7.670325408823242}
2020-10-26 12:44:06,083 INFO    MainThread:12940 [wandb_config.py:__setitem__():64] config set reg_lambda = 8.457909194674976 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x00000208E35C84C0>>
2020-10-26 12:44:06,083 INFO    MainThread:12940 [wandb_run.py:_config_callback():591] config_cb reg_lambda 8.457909194674976 {'_wandb': {'cli_version': '0.10.8', 'python_version': '3.8.5', 'is_jupyter_run': False, 'is_kaggle_kernel': False, 'framework': 'lightgbm'}, 'objective': 'binary:logistic', 'base_score': None, 'booster': 'dart', 'colsample_bylevel': 0.8081737317661105, 'colsample_bynode': 0.7186825609880308, 'colsample_bytree': 0.9226989740761113, 'gamma': 3.215418144666804, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 0.6326552279257602, 'max_delta_step': 37.83061385571028, 'max_depth': 2, 'min_child_weight': 24.50782940358739, 'missing': nan, 'monotone_constraints': None, 'n_estimators': 100, 'n_jobs': None, 'num_parallel_tree': None, 'random_state': 2, 'reg_alpha': 7.670325408823242, 'reg_lambda': 8.457909194674976}
2020-10-26 12:44:06,083 INFO    MainThread:12940 [wandb_config.py:__setitem__():64] config set scale_pos_weight = 9.90333822958566 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x00000208E35C84C0>>
2020-10-26 12:44:06,084 INFO    MainThread:12940 [wandb_run.py:_config_callback():591] config_cb scale_pos_weight 9.90333822958566 {'_wandb': {'cli_version': '0.10.8', 'python_version': '3.8.5', 'is_jupyter_run': False, 'is_kaggle_kernel': False, 'framework': 'lightgbm'}, 'objective': 'binary:logistic', 'base_score': None, 'booster': 'dart', 'colsample_bylevel': 0.8081737317661105, 'colsample_bynode': 0.7186825609880308, 'colsample_bytree': 0.9226989740761113, 'gamma': 3.215418144666804, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 0.6326552279257602, 'max_delta_step': 37.83061385571028, 'max_depth': 2, 'min_child_weight': 24.50782940358739, 'missing': nan, 'monotone_constraints': None, 'n_estimators': 100, 'n_jobs': None, 'num_parallel_tree': None, 'random_state': 2, 'reg_alpha': 7.670325408823242, 'reg_lambda': 8.457909194674976, 'scale_pos_weight': 9.90333822958566}
2020-10-26 12:44:06,084 INFO    MainThread:12940 [wandb_config.py:__setitem__():64] config set subsample = 0.07424339637775845 - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x00000208E35C84C0>>
2020-10-26 12:44:06,084 INFO    MainThread:12940 [wandb_run.py:_config_callback():591] config_cb subsample 0.07424339637775845 {'_wandb': {'cli_version': '0.10.8', 'python_version': '3.8.5', 'is_jupyter_run': False, 'is_kaggle_kernel': False, 'framework': 'lightgbm'}, 'objective': 'binary:logistic', 'base_score': None, 'booster': 'dart', 'colsample_bylevel': 0.8081737317661105, 'colsample_bynode': 0.7186825609880308, 'colsample_bytree': 0.9226989740761113, 'gamma': 3.215418144666804, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 0.6326552279257602, 'max_delta_step': 37.83061385571028, 'max_depth': 2, 'min_child_weight': 24.50782940358739, 'missing': nan, 'monotone_constraints': None, 'n_estimators': 100, 'n_jobs': None, 'num_parallel_tree': None, 'random_state': 2, 'reg_alpha': 7.670325408823242, 'reg_lambda': 8.457909194674976, 'scale_pos_weight': 9.90333822958566, 'subsample': 0.07424339637775845}
2020-10-26 12:44:06,084 INFO    MainThread:12940 [wandb_config.py:__setitem__():64] config set tree_method = None - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x00000208E35C84C0>>
2020-10-26 12:44:06,084 INFO    MainThread:12940 [wandb_run.py:_config_callback():591] config_cb tree_method None {'_wandb': {'cli_version': '0.10.8', 'python_version': '3.8.5', 'is_jupyter_run': False, 'is_kaggle_kernel': False, 'framework': 'lightgbm'}, 'objective': 'binary:logistic', 'base_score': None, 'booster': 'dart', 'colsample_bylevel': 0.8081737317661105, 'colsample_bynode': 0.7186825609880308, 'colsample_bytree': 0.9226989740761113, 'gamma': 3.215418144666804, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 0.6326552279257602, 'max_delta_step': 37.83061385571028, 'max_depth': 2, 'min_child_weight': 24.50782940358739, 'missing': nan, 'monotone_constraints': None, 'n_estimators': 100, 'n_jobs': None, 'num_parallel_tree': None, 'random_state': 2, 'reg_alpha': 7.670325408823242, 'reg_lambda': 8.457909194674976, 'scale_pos_weight': 9.90333822958566, 'subsample': 0.07424339637775845, 'tree_method': None}
2020-10-26 12:44:06,085 INFO    MainThread:12940 [wandb_config.py:__setitem__():64] config set validate_parameters = None - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x00000208E35C84C0>>
2020-10-26 12:44:06,085 INFO    MainThread:12940 [wandb_run.py:_config_callback():591] config_cb validate_parameters None {'_wandb': {'cli_version': '0.10.8', 'python_version': '3.8.5', 'is_jupyter_run': False, 'is_kaggle_kernel': False, 'framework': 'lightgbm'}, 'objective': 'binary:logistic', 'base_score': None, 'booster': 'dart', 'colsample_bylevel': 0.8081737317661105, 'colsample_bynode': 0.7186825609880308, 'colsample_bytree': 0.9226989740761113, 'gamma': 3.215418144666804, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 0.6326552279257602, 'max_delta_step': 37.83061385571028, 'max_depth': 2, 'min_child_weight': 24.50782940358739, 'missing': nan, 'monotone_constraints': None, 'n_estimators': 100, 'n_jobs': None, 'num_parallel_tree': None, 'random_state': 2, 'reg_alpha': 7.670325408823242, 'reg_lambda': 8.457909194674976, 'scale_pos_weight': 9.90333822958566, 'subsample': 0.07424339637775845, 'tree_method': None, 'validate_parameters': None}
2020-10-26 12:44:06,085 INFO    MainThread:12940 [wandb_config.py:__setitem__():64] config set verbosity = None - <bound method Run._config_callback of <wandb.sdk.wandb_run.Run object at 0x00000208E35C84C0>>
2020-10-26 12:44:06,085 INFO    MainThread:12940 [wandb_run.py:_config_callback():591] config_cb verbosity None {'_wandb': {'cli_version': '0.10.8', 'python_version': '3.8.5', 'is_jupyter_run': False, 'is_kaggle_kernel': False, 'framework': 'lightgbm'}, 'objective': 'binary:logistic', 'base_score': None, 'booster': 'dart', 'colsample_bylevel': 0.8081737317661105, 'colsample_bynode': 0.7186825609880308, 'colsample_bytree': 0.9226989740761113, 'gamma': 3.215418144666804, 'gpu_id': None, 'importance_type': 'gain', 'interaction_constraints': None, 'learning_rate': 0.6326552279257602, 'max_delta_step': 37.83061385571028, 'max_depth': 2, 'min_child_weight': 24.50782940358739, 'missing': nan, 'monotone_constraints': None, 'n_estimators': 100, 'n_jobs': None, 'num_parallel_tree': None, 'random_state': 2, 'reg_alpha': 7.670325408823242, 'reg_lambda': 8.457909194674976, 'scale_pos_weight': 9.90333822958566, 'subsample': 0.07424339637775845, 'tree_method': None, 'validate_parameters': None, 'verbosity': None}
2020-10-26 12:44:06,086 INFO    MainThread:12940 [wandb_run.py:finish():988] finishing run srosy/runs-from-for-loop/256yo8fi
